IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.19.149.108,4,3,0.25,212.26,0.00,N/A
172.65.11.234,4,3,0.25,212.28,0.00,N/A
172.65.54.154,4,3,0.25,212.34,0.00,N/A
104.25.33.3,4,3,0.25,212.36,0.00,N/A
172.65.98.189,4,3,0.25,212.47,0.00,N/A
104.21.8.117,4,3,0.25,212.54,0.00,N/A
172.65.10.120,4,3,0.25,212.60,0.00,N/A
172.65.162.206,4,3,0.25,212.65,0.00,N/A
104.17.124.156,4,3,0.25,212.68,0.00,N/A
172.65.154.30,4,3,0.25,212.80,0.00,N/A
104.25.96.14,4,3,0.25,213.01,0.00,N/A
104.17.100.211,4,3,0.25,213.12,0.00,N/A
104.25.252.69,4,3,0.25,213.28,0.00,N/A
104.17.151.246,4,3,0.25,213.48,0.00,N/A
104.27.33.121,4,3,0.25,213.54,0.00,N/A
162.159.49.90,4,3,0.25,213.81,0.00,N/A
172.67.98.147,4,3,0.25,213.88,0.00,N/A
104.25.184.33,4,3,0.25,214.05,0.00,N/A
104.24.78.108,4,3,0.25,214.24,0.00,N/A
172.67.162.191,4,3,0.25,214.25,0.00,N/A
104.17.183.183,4,3,0.25,214.34,0.00,N/A
104.24.211.189,4,3,0.25,214.40,0.00,N/A
104.25.172.197,4,3,0.25,214.57,0.00,N/A
104.27.124.126,4,3,0.25,214.68,0.00,N/A
172.67.129.172,4,3,0.25,214.70,0.00,N/A
172.67.155.4,4,3,0.25,214.77,0.00,N/A
104.25.73.152,4,3,0.25,214.77,0.00,N/A
104.24.199.55,4,3,0.25,214.78,0.00,N/A
104.21.80.65,4,3,0.25,214.92,0.00,N/A
172.67.255.101,4,3,0.25,215.01,0.00,N/A
104.17.15.161,4,3,0.25,215.04,0.00,N/A
104.20.7.125,4,3,0.25,215.27,0.00,N/A
104.24.23.162,4,3,0.25,215.38,0.00,N/A
172.67.88.130,4,3,0.25,215.45,0.00,N/A
104.25.196.210,4,3,0.25,215.72,0.00,N/A
104.18.48.50,4,3,0.25,215.86,0.00,N/A
104.27.50.79,4,3,0.25,215.88,0.00,N/A
172.64.147.72,4,3,0.25,216.23,0.00,N/A
104.21.39.235,4,3,0.25,216.36,0.00,N/A
104.21.41.162,4,3,0.25,216.49,0.00,N/A
104.24.16.148,4,3,0.25,216.50,0.00,N/A
104.25.18.110,4,3,0.25,216.62,0.00,N/A
172.66.211.133,4,3,0.25,216.67,0.00,N/A
188.114.99.179,4,3,0.25,216.77,0.00,N/A
172.65.31.246,4,3,0.25,217.05,0.00,N/A
104.18.29.128,4,3,0.25,217.06,0.00,N/A
172.65.109.138,4,3,0.25,217.07,0.00,N/A
104.21.106.237,4,3,0.25,217.13,0.00,N/A
172.66.142.130,4,3,0.25,217.20,0.00,N/A
104.17.108.5,4,3,0.25,217.22,0.00,N/A
104.19.186.28,4,3,0.25,217.28,0.00,N/A
104.19.146.144,4,3,0.25,217.46,0.00,N/A
104.19.216.129,4,3,0.25,217.85,0.00,N/A
172.67.165.9,4,3,0.25,217.87,0.00,N/A
172.67.175.145,4,3,0.25,217.91,0.00,N/A
104.17.84.73,4,3,0.25,217.96,0.00,N/A
172.67.204.44,4,3,0.25,218.22,0.00,N/A
172.67.197.241,4,3,0.25,218.23,0.00,N/A
172.66.198.56,4,3,0.25,218.27,0.00,N/A
104.18.18.146,4,3,0.25,218.29,0.00,N/A
104.21.28.53,4,3,0.25,218.39,0.00,N/A
104.24.186.88,4,3,0.25,218.52,0.00,N/A
104.21.53.82,4,3,0.25,218.52,0.00,N/A
104.19.168.28,4,3,0.25,218.58,0.00,N/A
104.25.78.181,4,3,0.25,218.59,0.00,N/A
104.17.101.131,4,3,0.25,218.66,0.00,N/A
172.65.76.111,4,3,0.25,218.82,0.00,N/A
104.19.141.122,4,3,0.25,219.02,0.00,N/A
104.17.222.85,4,3,0.25,219.19,0.00,N/A
172.65.172.231,4,3,0.25,219.29,0.00,N/A
172.66.135.230,4,3,0.25,219.46,0.00,N/A
104.27.61.205,4,3,0.25,219.59,0.00,N/A
104.17.221.25,4,3,0.25,219.75,0.00,N/A
104.21.70.125,4,3,0.25,219.78,0.00,N/A
104.17.5.118,4,3,0.25,219.79,0.00,N/A
104.25.132.163,4,3,0.25,219.82,0.00,N/A
104.26.12.111,4,3,0.25,219.95,0.00,N/A
104.17.201.144,4,3,0.25,220.12,0.00,N/A
104.20.20.128,4,3,0.25,220.16,0.00,N/A
104.17.135.24,4,3,0.25,220.25,0.00,N/A
104.21.95.48,4,3,0.25,220.41,0.00,N/A
104.25.197.91,4,3,0.25,220.46,0.00,N/A
104.17.218.122,4,3,0.25,220.50,0.00,N/A
104.27.52.252,4,3,0.25,220.72,0.00,N/A
172.66.200.19,4,3,0.25,220.78,0.00,N/A
104.21.15.108,4,3,0.25,220.89,0.00,N/A
172.67.151.34,4,3,0.25,221.15,0.00,N/A
104.17.150.53,4,3,0.25,221.23,0.00,N/A
104.18.55.35,4,3,0.25,221.23,0.00,N/A
172.65.55.231,4,3,0.25,221.37,0.00,N/A
172.65.22.158,4,3,0.25,221.61,0.00,N/A
104.24.89.243,4,3,0.25,221.61,0.00,N/A
104.19.63.56,4,3,0.25,221.75,0.00,N/A
172.65.19.148,4,3,0.25,221.84,0.00,N/A
104.19.133.218,4,3,0.25,221.89,0.00,N/A
104.26.2.16,4,3,0.25,222.39,0.00,N/A
104.19.164.204,4,3,0.25,222.56,0.00,N/A
104.24.221.26,4,3,0.25,222.58,0.00,N/A
104.19.127.177,4,3,0.25,222.64,0.00,N/A
172.65.23.203,4,3,0.25,223.02,0.00,N/A
104.19.222.130,4,3,0.25,223.03,0.00,N/A
104.20.46.146,4,3,0.25,223.12,0.00,N/A
104.27.14.67,4,3,0.25,223.19,0.00,N/A
104.20.45.201,4,3,0.25,223.21,0.00,N/A
104.27.203.183,4,3,0.25,223.32,0.00,N/A
172.67.219.4,4,3,0.25,223.46,0.00,N/A
104.20.49.63,4,3,0.25,223.64,0.00,N/A
104.27.44.176,4,3,0.25,223.65,0.00,N/A
104.17.148.60,4,3,0.25,223.86,0.00,N/A
104.27.199.47,4,3,0.25,223.91,0.00,N/A
104.24.84.242,4,3,0.25,224.03,0.00,N/A
104.25.232.8,4,3,0.25,224.12,0.00,N/A
104.19.89.98,4,3,0.25,224.36,0.00,N/A
104.17.57.66,4,3,0.25,224.42,0.00,N/A
172.65.121.93,4,3,0.25,224.54,0.00,N/A
104.21.59.75,4,3,0.25,224.59,0.00,N/A
104.26.4.9,4,3,0.25,224.63,0.00,N/A
104.25.131.169,4,3,0.25,224.73,0.00,N/A
104.25.168.241,4,3,0.25,224.94,0.00,N/A
104.25.180.185,4,3,0.25,225.14,0.00,N/A
104.25.140.180,4,3,0.25,225.20,0.00,N/A
104.19.137.27,4,3,0.25,225.27,0.00,N/A
104.17.182.68,4,3,0.25,225.61,0.00,N/A
104.17.51.69,4,3,0.25,225.67,0.00,N/A
162.159.141.116,4,3,0.25,225.80,0.00,N/A
104.18.1.34,4,3,0.25,225.87,0.00,N/A
104.19.84.240,4,3,0.25,225.88,0.00,N/A
104.25.117.211,4,3,0.25,225.92,0.00,N/A
104.26.10.172,4,3,0.25,225.96,0.00,N/A
104.27.192.13,4,3,0.25,226.05,0.00,N/A
104.18.16.40,4,3,0.25,226.12,0.00,N/A
104.19.72.24,4,3,0.25,226.33,0.00,N/A
172.66.130.114,4,3,0.25,226.34,0.00,N/A
104.24.182.71,4,3,0.25,226.36,0.00,N/A
104.27.104.107,4,3,0.25,226.37,0.00,N/A
104.20.25.43,4,3,0.25,226.41,0.00,N/A
104.25.32.32,4,3,0.25,226.48,0.00,N/A
104.17.237.19,4,3,0.25,226.53,0.00,N/A
104.25.234.6,4,3,0.25,226.59,0.00,N/A
104.17.56.84,4,3,0.25,226.84,0.00,N/A
104.27.121.67,4,3,0.25,226.85,0.00,N/A
104.27.10.223,4,3,0.25,226.96,0.00,N/A
104.24.2.3,4,3,0.25,226.97,0.00,N/A
104.27.5.60,4,3,0.25,227.03,0.00,N/A
104.24.224.83,4,3,0.25,227.28,0.00,N/A
104.17.219.23,4,3,0.25,227.50,0.00,N/A
104.24.55.97,4,3,0.25,227.58,0.00,N/A
172.65.68.207,4,3,0.25,227.58,0.00,N/A
104.17.83.30,4,3,0.25,227.68,0.00,N/A
104.17.225.192,4,3,0.25,227.73,0.00,N/A
172.65.124.75,4,3,0.25,227.77,0.00,N/A
104.24.138.24,4,3,0.25,227.94,0.00,N/A
104.25.248.137,4,3,0.25,228.04,0.00,N/A
104.19.58.192,4,3,0.25,228.08,0.00,N/A
104.17.206.79,4,3,0.25,228.17,0.00,N/A
172.66.136.232,4,3,0.25,228.26,0.00,N/A
172.67.230.152,4,3,0.25,228.29,0.00,N/A
172.65.143.161,4,3,0.25,228.42,0.00,N/A
104.17.241.134,4,3,0.25,228.54,0.00,N/A
104.17.245.88,4,3,0.25,228.55,0.00,N/A
172.65.130.95,4,3,0.25,228.57,0.00,N/A
104.17.202.160,4,3,0.25,228.65,0.00,N/A
104.24.198.127,4,3,0.25,228.65,0.00,N/A
104.19.132.167,4,3,0.25,228.76,0.00,N/A
104.25.25.155,4,3,0.25,229.22,0.00,N/A
104.19.69.114,4,3,0.25,229.23,0.00,N/A
104.17.230.199,4,3,0.25,229.33,0.00,N/A
172.67.74.214,4,3,0.25,229.77,0.00,N/A
104.19.196.141,4,3,0.25,230.05,0.00,N/A
172.65.128.128,4,3,0.25,230.23,0.00,N/A
104.19.97.123,4,3,0.25,230.30,0.00,N/A
172.65.173.98,4,3,0.25,230.33,0.00,N/A
172.65.184.112,4,3,0.25,230.33,0.00,N/A
104.19.113.16,4,3,0.25,230.65,0.00,N/A
104.24.61.17,4,3,0.25,230.90,0.00,N/A
104.24.183.221,4,3,0.25,231.05,0.00,N/A
104.18.89.103,4,3,0.25,231.24,0.00,N/A
104.18.90.45,4,3,0.25,231.27,0.00,N/A
104.25.2.199,4,3,0.25,231.28,0.00,N/A
104.25.154.98,4,3,0.25,231.37,0.00,N/A
104.19.240.61,4,3,0.25,231.58,0.00,N/A
104.19.110.107,4,3,0.25,231.69,0.00,N/A
172.66.206.204,4,3,0.25,231.75,0.00,N/A
104.18.79.180,4,3,0.25,231.76,0.00,N/A
104.21.74.52,4,3,0.25,231.83,0.00,N/A
104.17.243.175,4,3,0.25,231.87,0.00,N/A
104.25.237.153,4,3,0.25,231.89,0.00,N/A
104.19.56.209,4,3,0.25,232.07,0.00,N/A
172.67.207.92,4,3,0.25,232.25,0.00,N/A
104.20.1.14,4,3,0.25,232.31,0.00,N/A
104.19.200.66,4,3,0.25,232.39,0.00,N/A
104.18.100.39,4,3,0.25,232.42,0.00,N/A
104.18.99.0,4,3,0.25,232.47,0.00,N/A
104.24.37.56,4,3,0.25,232.60,0.00,N/A
104.27.21.208,4,3,0.25,232.70,0.00,N/A
188.114.98.178,4,3,0.25,232.74,0.00,N/A
104.18.254.19,4,3,0.25,232.90,0.00,N/A
104.24.52.113,4,3,0.25,232.95,0.00,N/A
104.27.36.163,4,3,0.25,232.98,0.00,N/A
104.27.55.149,4,3,0.25,233.04,0.00,N/A
104.25.87.41,4,3,0.25,233.05,0.00,N/A
104.19.134.89,4,3,0.25,233.05,0.00,N/A
172.65.170.207,4,3,0.25,233.30,0.00,N/A
104.19.242.55,4,3,0.25,233.35,0.00,N/A
104.17.239.6,4,3,0.25,233.36,0.00,N/A
172.66.156.77,4,3,0.25,233.42,0.00,N/A
172.65.136.133,4,3,0.25,233.45,0.00,N/A
104.18.95.195,4,3,0.25,233.54,0.00,N/A
104.18.107.47,4,3,0.25,233.57,0.00,N/A
104.24.208.31,4,3,0.25,233.61,0.00,N/A
104.25.88.110,4,3,0.25,233.81,0.00,N/A
104.25.213.11,4,3,0.25,233.93,0.00,N/A
104.17.232.251,4,3,0.25,233.98,0.00,N/A
104.25.158.232,4,3,0.25,234.09,0.00,N/A
104.27.78.221,4,3,0.25,234.29,0.00,N/A
104.27.112.218,4,3,0.25,234.55,0.00,N/A
104.25.253.52,4,3,0.25,234.59,0.00,N/A
104.17.205.181,4,3,0.25,234.77,0.00,N/A
172.65.105.80,4,3,0.25,234.78,0.00,N/A
104.19.136.30,4,3,0.25,234.83,0.00,N/A
172.65.168.57,4,3,0.25,235.06,0.00,N/A
104.17.246.205,4,3,0.25,235.16,0.00,N/A
172.66.143.209,4,3,0.25,235.16,0.00,N/A
104.25.22.78,4,3,0.25,235.24,0.00,N/A
104.17.212.248,4,3,0.25,235.54,0.00,N/A
172.67.179.212,4,3,0.25,235.62,0.00,N/A
104.24.250.137,4,3,0.25,235.89,0.00,N/A
104.19.151.55,4,3,0.25,235.98,0.00,N/A
172.65.176.211,4,3,0.25,236.10,0.00,N/A
172.66.194.49,4,3,0.25,236.22,0.00,N/A
104.20.61.21,4,3,0.25,236.24,0.00,N/A
104.25.61.15,4,3,0.25,236.47,0.00,N/A
162.159.129.135,4,3,0.25,236.48,0.00,N/A
172.67.82.116,4,3,0.25,236.49,0.00,N/A
172.65.127.134,4,3,0.25,236.57,0.00,N/A
104.24.129.235,4,3,0.25,236.67,0.00,N/A
172.66.168.174,4,3,0.25,236.72,0.00,N/A
172.67.84.120,4,3,0.25,236.84,0.00,N/A
104.24.8.160,4,3,0.25,237.07,0.00,N/A
104.17.184.178,4,3,0.25,237.28,0.00,N/A
172.66.201.11,4,3,0.25,237.30,0.00,N/A
172.65.190.3,4,3,0.25,237.34,0.00,N/A
104.18.15.19,4,3,0.25,237.36,0.00,N/A
172.67.113.0,4,3,0.25,237.44,0.00,N/A
104.27.93.212,4,3,0.25,237.47,0.00,N/A
172.65.133.95,4,3,0.25,237.57,0.00,N/A
104.19.190.231,4,3,0.25,237.57,0.00,N/A
172.65.169.179,4,3,0.25,237.64,0.00,N/A
104.27.49.198,4,3,0.25,237.83,0.00,N/A
104.27.101.182,4,3,0.25,237.96,0.00,N/A
104.18.126.27,4,3,0.25,237.98,0.00,N/A
104.17.130.208,4,3,0.25,237.99,0.00,N/A
172.67.77.185,4,3,0.25,238.33,0.00,N/A
104.18.127.38,4,3,0.25,238.41,0.00,N/A
104.24.175.15,4,3,0.25,238.45,0.00,N/A
104.19.135.0,4,3,0.25,238.50,0.00,N/A
162.159.152.172,4,3,0.25,238.59,0.00,N/A
104.18.197.177,4,3,0.25,238.60,0.00,N/A
104.24.192.172,4,3,0.25,238.62,0.00,N/A
172.66.134.29,4,3,0.25,238.64,0.00,N/A
172.65.165.120,4,3,0.25,238.66,0.00,N/A
104.17.216.254,4,3,0.25,238.77,0.00,N/A
172.66.195.147,4,3,0.25,238.78,0.00,N/A
104.26.13.61,4,3,0.25,238.85,0.00,N/A
104.27.0.104,4,3,0.25,238.99,0.00,N/A
104.25.30.191,4,3,0.25,239.08,0.00,N/A
104.17.153.245,4,3,0.25,239.20,0.00,N/A
104.18.6.65,4,3,0.25,239.26,0.00,N/A
104.25.46.197,4,3,0.25,239.35,0.00,N/A
104.17.186.5,4,3,0.25,239.44,0.00,N/A
104.25.188.229,4,3,0.25,239.49,0.00,N/A
172.65.122.191,4,3,0.25,239.55,0.00,N/A
172.65.65.217,4,3,0.25,239.72,0.00,N/A
172.65.129.71,4,3,0.25,239.77,0.00,N/A
172.67.106.50,4,3,0.25,240.02,0.00,N/A
104.19.215.109,4,3,0.25,240.23,0.00,N/A
104.26.6.185,4,3,0.25,240.31,0.00,N/A
104.27.126.240,4,3,0.25,240.33,0.00,N/A
172.67.94.37,4,3,0.25,240.36,0.00,N/A
172.67.105.151,4,3,0.25,240.41,0.00,N/A
104.19.147.252,4,3,0.25,240.43,0.00,N/A
104.25.186.133,4,3,0.25,240.50,0.00,N/A
104.17.120.192,4,3,0.25,240.58,0.00,N/A
104.27.34.142,4,3,0.25,240.93,0.00,N/A
172.67.75.142,4,3,0.25,240.94,0.00,N/A
104.17.48.68,4,3,0.25,241.46,0.00,N/A
104.29.126.211,4,3,0.25,241.61,0.00,N/A
172.67.116.139,4,3,0.25,241.66,0.00,N/A
104.24.69.60,4,3,0.25,241.71,0.00,N/A
104.25.93.130,4,3,0.25,241.75,0.00,N/A
104.27.84.117,4,3,0.25,241.83,0.00,N/A
104.18.114.136,4,3,0.25,242.10,0.00,N/A
172.67.86.105,4,3,0.25,242.15,0.00,N/A
104.19.144.254,4,3,0.25,242.16,0.00,N/A
104.24.60.222,4,3,0.25,242.31,0.00,N/A
104.19.42.58,4,3,0.25,242.34,0.00,N/A
104.19.208.85,4,3,0.25,242.43,0.00,N/A
104.20.21.155,4,3,0.25,242.44,0.00,N/A
104.25.5.218,4,3,0.25,242.45,0.00,N/A
172.66.173.84,4,3,0.25,242.46,0.00,N/A
104.27.194.56,4,3,0.25,242.56,0.00,N/A
104.19.29.211,4,3,0.25,242.85,0.00,N/A
104.19.4.214,4,3,0.25,242.88,0.00,N/A
104.25.155.156,4,3,0.25,242.95,0.00,N/A
104.24.70.163,4,3,0.25,243.04,0.00,N/A
104.25.246.31,4,3,0.25,243.16,0.00,N/A
104.26.5.201,4,3,0.25,243.37,0.00,N/A
104.24.29.205,4,3,0.25,243.70,0.00,N/A
104.24.77.230,4,3,0.25,243.88,0.00,N/A
104.25.1.180,4,3,0.25,244.10,0.00,N/A
104.19.27.161,4,3,0.25,244.17,0.00,N/A
104.24.48.140,4,3,0.25,244.20,0.00,N/A
104.19.140.26,4,3,0.25,244.39,0.00,N/A
172.67.126.142,4,3,0.25,244.51,0.00,N/A
104.24.209.146,4,3,0.25,244.53,0.00,N/A
172.66.137.244,4,3,0.25,244.59,0.00,N/A
104.19.25.222,4,3,0.25,244.72,0.00,N/A
104.25.126.68,4,3,0.25,244.87,0.00,N/A
172.65.84.187,4,3,0.25,244.91,0.00,N/A
172.65.93.32,4,3,0.25,244.95,0.00,N/A
104.25.112.47,4,3,0.25,245.24,0.00,N/A
104.18.191.80,4,3,0.25,245.45,0.00,N/A
104.19.112.115,4,3,0.25,245.49,0.00,N/A
104.18.159.69,4,3,0.25,245.80,0.00,N/A
104.24.168.137,4,3,0.25,245.93,0.00,N/A
104.18.247.105,4,3,0.25,246.11,0.00,N/A
104.25.247.164,4,3,0.25,246.14,0.00,N/A
104.20.36.93,4,3,0.25,246.27,0.00,N/A
104.18.17.56,4,3,0.25,246.29,0.00,N/A
104.24.185.219,4,3,0.25,246.33,0.00,N/A
104.24.35.26,4,3,0.25,246.55,0.00,N/A
104.25.83.28,4,3,0.25,246.57,0.00,N/A
104.17.198.90,4,3,0.25,246.60,0.00,N/A
172.67.67.91,4,3,0.25,246.66,0.00,N/A
104.18.209.221,4,3,0.25,246.75,0.00,N/A
104.19.93.173,4,3,0.25,246.84,0.00,N/A
104.18.187.234,4,3,0.25,247.06,0.00,N/A
104.18.207.52,4,3,0.25,247.13,0.00,N/A
104.24.203.143,4,3,0.25,247.23,0.00,N/A
104.21.202.245,4,3,0.25,247.31,0.00,N/A
104.18.201.64,4,3,0.25,248.15,0.00,N/A
104.25.221.94,4,3,0.25,248.17,0.00,N/A
104.18.75.215,4,3,0.25,248.19,0.00,N/A
104.19.22.222,4,3,0.25,248.45,0.00,N/A
104.24.245.10,4,3,0.25,248.57,0.00,N/A
172.65.148.59,4,3,0.25,248.57,0.00,N/A
104.25.215.161,4,3,0.25,248.79,0.00,N/A
104.18.177.146,4,3,0.25,248.80,0.00,N/A
104.18.157.71,4,3,0.25,248.86,0.00,N/A
104.27.116.69,4,3,0.25,249.36,0.00,N/A
104.25.7.149,4,3,0.25,249.44,0.00,N/A
104.24.160.123,4,3,0.25,249.47,0.00,N/A
104.24.44.222,4,3,0.25,249.49,0.00,N/A
104.25.86.119,4,3,0.25,249.99,0.00,N/A
104.19.31.198,4,3,0.25,250.01,0.00,N/A
104.17.253.123,4,3,0.25,250.09,0.00,N/A
172.65.116.228,4,3,0.25,250.30,0.00,N/A
104.18.51.15,4,3,0.25,250.55,0.00,N/A
104.27.13.153,4,3,0.25,250.67,0.00,N/A
104.18.190.138,4,3,0.25,250.71,0.00,N/A
104.18.70.126,4,3,0.25,250.76,0.00,N/A
104.27.43.193,4,3,0.25,250.98,0.00,N/A
104.19.74.53,4,3,0.25,251.07,0.00,N/A
104.18.151.83,4,3,0.25,251.09,0.00,N/A
104.25.149.149,4,3,0.25,251.10,0.00,N/A
172.65.137.84,4,3,0.25,251.19,0.00,N/A
104.24.155.62,4,3,0.25,251.31,0.00,N/A
104.25.210.104,4,3,0.25,251.31,0.00,N/A
104.24.142.73,4,3,0.25,251.35,0.00,N/A
172.64.68.95,4,3,0.25,251.40,0.00,N/A
104.27.85.248,4,3,0.25,251.48,0.00,N/A
104.24.214.15,4,3,0.25,251.62,0.00,N/A
104.20.40.59,4,3,0.25,251.69,0.00,N/A
172.66.129.2,4,3,0.25,251.70,0.00,N/A
104.18.234.0,4,3,0.25,251.73,0.00,N/A
172.65.92.84,4,3,0.25,251.79,0.00,N/A
172.66.159.122,4,3,0.25,251.81,0.00,N/A
172.65.67.146,4,3,0.25,252.12,0.00,N/A
104.19.80.145,4,3,0.25,252.14,0.00,N/A
172.66.217.164,4,3,0.25,252.14,0.00,N/A
104.18.117.131,4,3,0.25,252.36,0.00,N/A
104.19.16.58,4,3,0.25,252.39,0.00,N/A
104.18.65.135,4,3,0.25,252.47,0.00,N/A
104.17.255.185,4,3,0.25,252.55,0.00,N/A
104.29.140.45,4,3,0.25,252.57,0.00,N/A
104.18.199.226,4,3,0.25,252.63,0.00,N/A
104.19.14.251,4,3,0.25,252.73,0.00,N/A
172.65.142.129,4,3,0.25,252.73,0.00,N/A
104.18.133.0,4,3,0.25,253.01,0.00,N/A
104.18.144.239,4,3,0.25,253.11,0.00,N/A
104.17.248.193,4,3,0.25,253.26,0.00,N/A
104.18.136.242,4,3,0.25,253.38,0.00,N/A
104.27.201.51,4,3,0.25,253.38,0.00,N/A
104.25.220.85,4,3,0.25,253.62,0.00,N/A
104.24.15.30,4,3,0.25,253.75,0.00,N/A
172.67.110.230,4,3,0.25,253.81,0.00,N/A
104.25.185.187,4,3,0.25,253.85,0.00,N/A
172.67.73.7,4,3,0.25,254.04,0.00,N/A
104.24.13.178,4,3,0.25,254.32,0.00,N/A
104.20.54.212,4,3,0.25,254.38,0.00,N/A
172.65.72.115,4,3,0.25,254.40,0.00,N/A
104.18.129.202,4,3,0.25,254.47,0.00,N/A
172.67.125.130,4,3,0.25,254.55,0.00,N/A
104.24.246.191,4,3,0.25,254.80,0.00,N/A
104.19.90.238,4,3,0.25,254.82,0.00,N/A
104.19.39.253,4,3,0.25,254.86,0.00,N/A
104.19.162.30,4,3,0.25,254.87,0.00,N/A
104.18.202.124,4,3,0.25,254.91,0.00,N/A
104.18.56.113,4,3,0.25,255.00,0.00,N/A
172.65.95.178,4,3,0.25,255.11,0.00,N/A
141.101.113.191,4,3,0.25,255.11,0.00,N/A
104.24.62.173,4,3,0.25,255.17,0.00,N/A
172.65.183.122,4,3,0.25,255.32,0.00,N/A
104.25.65.210,4,3,0.25,255.40,0.00,N/A
172.65.187.33,4,3,0.25,255.50,0.00,N/A
172.65.81.61,4,3,0.25,255.53,0.00,N/A
104.27.127.65,4,3,0.25,255.58,0.00,N/A
104.24.139.113,4,3,0.25,255.73,0.00,N/A
104.25.75.168,4,3,0.25,255.77,0.00,N/A
104.18.239.249,4,3,0.25,255.83,0.00,N/A
104.29.132.231,4,3,0.25,255.99,0.00,N/A
104.18.119.121,4,3,0.25,256.01,0.00,N/A
104.19.1.22,4,3,0.25,256.24,0.00,N/A
104.25.107.202,4,3,0.25,256.61,0.00,N/A
104.25.104.135,4,3,0.25,256.71,0.00,N/A
172.67.91.111,4,3,0.25,256.73,0.00,N/A
104.25.45.160,4,3,0.25,256.74,0.00,N/A
104.25.170.249,4,3,0.25,256.96,0.00,N/A
104.19.28.122,4,3,0.25,257.08,0.00,N/A
104.25.44.2,4,3,0.25,257.23,0.00,N/A
104.24.50.90,4,3,0.25,257.42,0.00,N/A
104.25.143.125,4,3,0.25,257.45,0.00,N/A
104.25.181.21,4,3,0.25,257.55,0.00,N/A
104.18.14.54,4,3,0.25,258.20,0.00,N/A
104.18.49.220,4,3,0.25,258.27,0.00,N/A
104.24.74.179,4,3,0.25,258.47,0.00,N/A
172.67.81.13,4,3,0.25,258.76,0.00,N/A
104.19.83.205,4,3,0.25,258.81,0.00,N/A
104.20.13.93,4,3,0.25,258.84,0.00,N/A
104.18.141.175,4,3,0.25,258.95,0.00,N/A
104.24.86.7,4,3,0.25,259.88,0.00,N/A
104.20.51.125,4,3,0.25,260.10,0.00,N/A
104.19.50.72,4,3,0.25,260.20,0.00,N/A
104.19.101.57,4,3,0.25,260.51,0.00,N/A
104.19.75.237,4,3,0.25,260.70,0.00,N/A
104.18.198.171,4,3,0.25,260.79,0.00,N/A
104.25.48.70,4,3,0.25,261.08,0.00,N/A
104.18.91.158,4,3,0.25,261.18,0.00,N/A
104.18.232.183,4,3,0.25,261.24,0.00,N/A
104.25.139.111,4,3,0.25,261.34,0.00,N/A
104.20.43.19,4,3,0.25,261.57,0.00,N/A
104.25.19.140,4,3,0.25,261.74,0.00,N/A
104.25.200.184,4,3,0.25,261.77,0.00,N/A
104.18.124.29,4,3,0.25,261.77,0.00,N/A
104.25.39.45,4,3,0.25,262.04,0.00,N/A
104.18.214.117,4,3,0.25,262.26,0.00,N/A
104.25.109.59,4,3,0.25,262.36,0.00,N/A
104.25.84.205,4,3,0.25,262.44,0.00,N/A
104.24.234.108,4,3,0.25,262.55,0.00,N/A
104.25.36.52,4,3,0.25,262.88,0.00,N/A
104.25.226.87,4,3,0.25,263.02,0.00,N/A
104.18.243.237,4,3,0.25,263.03,0.00,N/A
104.24.242.242,4,3,0.25,263.09,0.00,N/A
104.18.88.132,4,3,0.25,263.15,0.00,N/A
104.18.58.213,4,3,0.25,263.18,0.00,N/A
104.24.159.233,4,3,0.25,263.77,0.00,N/A
104.24.47.167,4,3,0.25,263.80,0.00,N/A
104.25.97.198,4,3,0.25,264.02,0.00,N/A
104.20.12.0,4,3,0.25,264.49,0.00,N/A
104.18.150.192,4,3,0.25,264.78,0.00,N/A
104.18.221.97,4,3,0.25,264.87,0.00,N/A
104.18.103.157,4,3,0.25,265.33,0.00,N/A
104.20.11.206,4,3,0.25,265.41,0.00,N/A
104.25.77.148,4,3,0.25,266.11,0.00,N/A
104.19.38.175,4,3,0.25,266.74,0.00,N/A
104.24.149.172,4,3,0.25,268.09,0.00,N/A
104.20.17.7,4,3,0.25,268.16,0.00,N/A
104.18.170.64,4,3,0.25,268.94,0.00,N/A
104.18.186.109,4,3,0.25,269.07,0.00,N/A
104.18.168.161,4,3,0.25,269.18,0.00,N/A
104.20.58.173,4,3,0.25,269.43,0.00,N/A
104.18.233.136,4,3,0.25,269.48,0.00,N/A
104.18.162.112,4,3,0.25,269.55,0.00,N/A
104.20.29.241,4,3,0.25,269.59,0.00,N/A
104.19.106.156,4,3,0.25,269.98,0.00,N/A
104.18.192.96,4,3,0.25,270.01,0.00,N/A
104.19.34.5,4,3,0.25,270.42,0.00,N/A
104.18.195.23,4,3,0.25,270.78,0.00,N/A
104.18.208.207,4,3,0.25,274.15,0.00,N/A
104.20.59.254,4,3,0.25,274.25,0.00,N/A
104.18.147.112,4,3,0.25,274.84,0.00,N/A
104.18.156.110,4,3,0.25,275.47,0.00,N/A
104.20.4.144,4,3,0.25,275.57,0.00,N/A
104.19.40.169,4,3,0.25,277.77,0.00,N/A
104.18.120.105,4,3,0.25,278.11,0.00,N/A
104.18.86.16,4,3,0.25,288.18,0.00,N/A
104.20.5.167,4,3,0.25,290.55,0.00,N/A
104.29.136.184,4,3,0.25,301.44,0.00,N/A
